ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
132	"ENSG00000164292.8"	"RHOBTB3"	chr5	+	95128762	95128874	95128762	95128838	95129722	95130036	132	54,43	0,2	17,16	0,0	134	99	1	1.0	1.0,0.941	1.0,1.0	-0.03
13301	"ENSG00000184900.11"	"SUMO3"	chr21	-	46228911	46229033	46228961	46229033	46225531	46226955	13301	0,3	566,894	1,1	686,518	148	99	1	1.0	0.0,0.002	0.001,0.001	0.0
13302	"ENSG00000166855.5"	"CLPX"	chr15	-	65449115	65449225	65449181	65449225	65448029	65448194	13302	4,1	150,136	3,2	160,115	164	99	0.915227204474	1.0	0.016,0.004	0.011,0.01	-0.0
13304	"ENSG00000166855.5"	"CLPX"	chr15	-	65450912	65451089	65451024	65451089	65450083	65450248	13304	145,129	7,15	125,87	8,5	197	99	0.563245498612	1.0	0.912,0.812	0.887,0.897	-0.03
13305	"ENSG00000180104.11"	"EXOC3"	chr5	+	459473	459574	459473	459530	462074	462185	13305	11,54	0,1	16,23	0,0	142	99	1	1.0	1.0,0.974	1.0,1.0	-0.013
13306	"ENSG00000180104.11"	"EXOC3"	chr5	+	462271	462644	462271	462422	464404	465387	13306	5,2	80,86	4,2	51,40	197	99	0.351709731384	1.0	0.03,0.012	0.038,0.025	-0.011
1330	"ENSG00000136404.11"	"TM6SF1"	chr15	+	83788329	83788486	83788329	83788433	83790672	83790755	1330	0,6	9,15	9,4	19,10	151	99	0.376313799173	1.0	0.0,0.208	0.237,0.208	-0.118
13310	"ENSG00000167967.11"	"E4F1"	chr16	+	2284859	2285002	2284859	2284989	2285081	2285144	13310	57,125	0,1	93,70	1,1	111	99	0.60736496544	1.0	1.0,0.991	0.988,0.984	0.01
13311	"ENSG00000167967.11"	"E4F1"	chr16	+	2284859	2284989	2284859	2284972	2285081	2285144	13311	18,36	1,11	29,20	3,2	115	99	0.376019685228	1.0	0.939,0.738	0.893,0.896	-0.056
13312	"ENSG00000167967.11"	"E4F1"	chr16	+	2284859	2284989	2284859	2284950	2285081	2285144	13312	7,45	0,1	28,28	0,0	137	99	1	1.0	1.0,0.97	1.0,1.0	-0.015
13313	"ENSG00000167967.11"	"E4F1"	chr16	+	2284859	2285002	2284859	2284972	2285081	2285144	13313	117,115	4,9	138,102	4,2	128	99	0.14461580471	1.0	0.958,0.908	0.964,0.975	-0.036
13317	"ENSG00000163468.10"	"CCT3"	chr1	-	156304503	156304699	156304658	156304699	156303337	156303434	13317	2212,2349	10,8	1498,1324	5,4	197	99	1	1.0	0.991,0.993	0.993,0.994	-0.002
13318	"ENSG00000163468.10"	"CCT3"	chr1	-	156305565	156305679	156305617	156305679	156304658	156304709	13318	1,0	1456,1321	0,0	91,83	150	99	1	1.0	0.0,0.0	0.0,0.0	0.0
13319	"ENSG00000163468.10"	"CCT3"	chr1	-	156286943	156287038	156286956	156287038	156281831	156282012	13319	0,2	1394,1621	0,0	646,635	111	99	1	1.0	0.0,0.001	0.0,0.0	0.001
1331	"ENSG00000243943.5"	"ZNF512"	chr2	+	27826006	27826174	27826006	27826158	27830711	27830906	1331	230,210	1,0	223,187	2,1	114	99	0.866437689698	1.0	0.995,1.0	0.99,0.994	0.006
13321	"ENSG00000167468.12"	"GPX4"	chr19	+	1105656	1106265	1105656	1105808	1106398	1106458	13321	927,966	8,4	970,742	11,7	197	99	0.213208652585	1.0	0.983,0.992	0.978,0.982	0.008
13322	"ENSG00000149503.8"	"INCENP"	chr11	+	61916210	61916351	61916210	61916318	61917528	61917679	13322	7,9	105,98	5,4	137,102	131	99	0.104840346656	1.0	0.048,0.065	0.027,0.029	0.029
13323	"ENSG00000149503.8"	"INCENP"	chr11	+	61891469	61891635	61891469	61891527	61895622	61895773	13323	124,132	0,3	99,72	0,0	197	99	0.612531729555	1.0	1.0,0.957	1.0,1.0	-0.022
13325	"ENSG00000133195.7"	"SLC39A11"	chr17	-	70943869	70944014	70943890	70944014	70845772	70845943	13325	10,4	20,4	6,5	7,5	119	99	0.435371688898	1.0	0.294,0.454	0.416,0.454	-0.061
1332	"ENSG00000243943.5"	"ZNF512"	chr2	+	27805912	27806009	27805912	27805995	27820933	27821121	1332	78,80	1,0	29,38	0,0	112	99	0.775265111922	1.0	0.986,1.0	1.0,1.0	-0.007
13331	"ENSG00000107833.6"	"NPM3"	chr10	-	103542459	103542681	103542595	103542681	103542234	103542354	13331	1,0	83,137	0,0	116,159	197	99	1	1.0	0.006,0.0	0.0,0.0	0.003
13333	"ENSG00000107833.6"	"NPM3"	chr10	-	103542990	103543141	103543029	103543141	103542234	103542354	13333	2,0	10,18	0,0	1,0	137	99	1	1.0	0.126,0.0	0.0,NA	0.063
13335	"ENSG00000107833.6"	"NPM3"	chr10	-	103543029	103543170	103543137	103543170	103542459	103542681	13335	10,152	1,0	37,77	0,0	197	99	0.294529923314	1.0	0.834,1.0	1.0,1.0	-0.083
13336	"ENSG00000100612.9"	"DHRS7"	chr14	-	60616070	60616286	60616167	60616286	60611523	60611731	13336	0,64	0,1	25,28	0,0	195	99	1	1.0	NA,0.97	1.0,1.0	-0.03
13338	"ENSG00000080986.8"	"NDC80"	chr18	+	2571563	2571768	2571563	2571682	2572975	2573085	13338	2,24	139,405	9,6	262,235	184	99	0.235354545865	1.0	0.008,0.031	0.018,0.014	0.003
13339	"ENSG00000265843.2"	"LINC01029"	chr18	-	75701704	75701870	75701774	75701870	75698756	75698953	13339	7,9	88,53	17,9	185,100	168	99	0.435218348135	1.0	0.045,0.091	0.051,0.05	0.018
1333	"ENSG00000243943.5"	"ZNF512"	chr2	+	27842516	27842683	27842516	27842595	27844019	27846082	1333	19,45	2,2	26,18	2,2	186	99	0.594736968877	1.0	0.835,0.923	0.874,0.827	0.028
13340	"ENSG00000265843.2"	"LINC01029"	chr18	-	75701704	75701870	75701774	75701870	75698512	75698567	13340	1,0	0,3	0,0	1,1	168	99	1	1.0	1.0,0.0	0.0,0.0	0.5
13341	"ENSG00000265843.2"	"LINC01029"	chr18	-	75701704	75701870	75701774	75701870	75694475	75694669	13341	0,0	2,11	1,0	4,3	168	99	1	1.0	0.0,0.0	0.128,0.0	-0.064
13342	"ENSG00000265843.2"	"LINC01029"	chr18	-	75701704	75701870	75701774	75701870	75683459	75684469	13342	3,0	0,0	0,0	1,1	168	99	1	1.0	1.0,NA	0.0,0.0	1.0
13343	"ENSG00000151575.10"	"TEX9"	chr15	+	56657644	56658091	56657644	56657868	56665638	56665702	13343	4,3	1,4	1,0	1,1	197	99	0.764078340589	1.0	0.668,0.274	0.334,0.0	0.304
13344	"ENSG00000104529.13"	"EEF1D"	chr8	-	144663398	144663498	144663455	144663498	144663223	144663324	13344	281,239	9,10	325,221	6,4	155	99	0.106706419756	1.0	0.952,0.939	0.972,0.972	-0.026
13346	"ENSG00000104529.13"	"EEF1D"	chr8	-	144663088	144663324	144663223	144663324	144662832	144662897	13346	2,0	316,265	0,0	243,337	197	99	1	1.0	0.003,0.0	0.0,0.0	0.002
13348	"ENSG00000104529.13"	"EEF1D"	chr8	-	144676044	144676241	144676062	144676241	144668898	144669019	13348	1,0	0,0	4,3	1,0	116	99	1	1.0	1.0,NA	0.773,1.0	0.113
13349	"ENSG00000104529.13"	"EEF1D"	chr8	-	144679011	144679150	144679024	144679150	144668898	144669019	13349	0,1	2,0	0,0	1,1	111	99	0.0775634724389	1.0	0.0,1.0	0.0,0.0	0.5
1334	"ENSG00000243943.5"	"ZNF512"	chr2	+	27805945	27806009	27805945	27805995	27806524	27806583	1334	102,49	2,4	78,66	2,2	112	99	0.671864355024	1.0	0.978,0.915	0.972,0.967	-0.023
13350	"ENSG00000168813.12"	"ZNF507"	chr19	+	32836530	32836689	32836530	32836603	32838150	32838244	13350	8,24	2,2	4,6	0,0	184	99	1	1.0	0.683,0.866	1.0,1.0	-0.226
13351	"ENSG00000168813.12"	"ZNF507"	chr19	+	32836499	32836689	32836499	32836603	32843734	32845863	13351	2,0	0,2	2,2	0,0	184	99	1	1.0	1.0,0.0	1.0,1.0	-0.5
13354	"ENSG00000143801.12"	"PSEN2"	chr1	+	227079446	227079550	227079446	227079545	227081707	227081826	13354	1,0	22,19	1,0	12,9	103	99	1	1.0	0.042,0.0	0.074,0.0	-0.016
13355	"ENSG00000251003.3"	"RP11-152P17.2"	chr8	-	106939869	106939945	106939878	106939945	106810552	106810670	13355	1,0	1,10	0,0	2,2	107	99	1	1.0	0.481,0.0	0.0,0.0	0.24
13357	"ENSG00000070371.11"	"CLTCL1"	chr22	-	19170902	19171124	19170926	19171124	19168245	19168319	13357	13,0	2,0	2,2	0,0	122	99	1	1.0	0.841,NA	1.0,1.0	-0.159
13359	"ENSG00000070371.11"	"CLTCL1"	chr22	-	19188839	19189004	19188901	19189004	19187244	19187352	13359	18,5	1,1	5,4	1,0	160	99	0.627503373773	1.0	0.918,0.756	0.756,1.0	-0.041
1335	"ENSG00000243943.5"	"ZNF512"	chr2	+	27805945	27806043	27805945	27806009	27806524	27806583	1335	0,0	32,0	1,0	23,21	132	99	1	1.0	0.0,NA	0.032,0.0	-0.016
13360	"ENSG00000234327.3"	"AC012146.7"	chr17	+	5015226	5015413	5015226	5015396	5016680	5016853	13360	66,43	16,4	40,36	7,5	115	99	0.89838726461	1.0	0.78,0.902	0.831,0.861	-0.005
13361	"ENSG00000184445.7"	"KNTC1"	chr12	+	123086397	123086538	123086397	123086517	123087115	123087191	13361	2,1	0,0	2,1	1,1	119	99	1	1.0	1.0,1.0	0.625,0.454	0.461
13362	"ENSG00000072121.11"	"ZFYVE26"	chr14	-	68249496	68250242	68249815	68250242	68248049	68248246	13362	11,5	0,2	1,1	0,0	197	99	1	1.0	1.0,0.557	1.0,1.0	-0.222
13365	"ENSG00000108587.10"	"GOSR1"	chr17	+	28819696	28819784	28819696	28819771	28837897	28837927	13365	0,2	5,78	0,0	31,33	111	99	0.648377864164	1.0	0.0,0.022	0.0,0.0	0.011
13366	"ENSG00000108587.10"	"GOSR1"	chr17	+	28808160	28808281	28808160	28808275	28811231	28811319	13366	38,47	25,116	32,23	66,53	104	99	0.257792112206	1.0	0.591,0.278	0.316,0.292	0.131
13367	"ENSG00000108587.10"	"GOSR1"	chr17	+	28804434	28804519	28804434	28804482	28808160	28808275	13367	5,2	91,129	1,1	65,53	135	99	0.759698950295	1.0	0.039,0.011	0.011,0.014	0.013
13368	"ENSG00000108587.10"	"GOSR1"	chr17	+	28804440	28804519	28804440	28804504	28808160	28808275	13368	2,2	6,2	0,0	1,1	113	99	1	1.0	0.226,0.467	0.0,0.0	0.347
1336	"ENSG00000243943.5"	"ZNF512"	chr2	+	27805910	27806043	27805910	27805995	27806524	27806583	1336	30,34	1,2	32,29	1,1	146	99	0.829771214089	1.0	0.953,0.92	0.956,0.952	-0.017
13371	"ENSG00000164104.7"	"HMGB2"	chr4	-	174255303	174255542	174255396	174255542	174254650	174254820	13371	4,8	110,103	0,0	70,66	191	99	0.0240302121279	1.0	0.018,0.039	0.0,0.0	0.028
13372	"ENSG00000164104.7"	"HMGB2"	chr4	-	174255194	174255400	174255303	174255400	174254650	174254820	13372	0,3	4,7	1,0	0,0	197	99	1	1.0	0.0,0.177	1.0,NA	-0.911
13375	"ENSG00000152332.11"	"UHMK1"	chr1	+	162467632	162468058	162467632	162467862	162469744	162470037	13375	16,10	1,0	20,26	0,0	197	99	1	1.0	0.889,1.0	1.0,1.0	-0.055
13376	"ENSG00000132254.8"	"ARFIP2"	chr11	-	6499967	6500189	6500088	6500189	6499270	6499428	13376	94,146	4,9	96,69	3,2	197	99	0.423607127672	1.0	0.922,0.891	0.941,0.945	-0.036
13382	"ENSG00000136527.13"	"TRA2B"	chr3	-	185649242	185649406	185649364	185649406	185644388	185644522	13382	0,0	32,18	1,0	20,19	197	99	0.467622272856	1.0	0.0,0.0	0.025,0.0	-0.013
13383	"ENSG00000108296.7"	"CWC25"	chr17	-	36966528	36966848	36966720	36966848	36965954	36966018	13383	3,3	23,32	7,3	20,14	197	99	0.0854506696867	1.0	0.062,0.045	0.15,0.097	-0.07
13384	"ENSG00000204371.7"	"EHMT2"	chr6	-	31852667	31852793	31852688	31852793	31852421	31852576	13384	4,3	49,61	3,2	47,30	119	99	0.859467671415	1.0	0.064,0.039	0.05,0.053	0.0
13388	"ENSG00000142794.14"	"NBPF3"	chr1	+	21804636	21804800	21804636	21804689	21805841	21805893	13388	6,9	0,0	5,4	1,0	197	99	1	1.0	1.0,1.0	0.715,1.0	0.143
13393	"ENSG00000248268.1"	"CTC-499J9.1"	chr5	-	110618590	110618734	110618616	110618734	110613214	110613278	13393	2,0	0,2	4,3	0,0	124	99	1	1.0	1.0,0.0	1.0,1.0	-0.5
13396	"ENSG00000154719.9"	"MRPL39"	chr21	-	26978760	26978996	26978814	26978996	26976107	26976247	13396	162,170	0,0	126,117	1,0	152	99	0.699225689759	1.0	1.0,1.0	0.988,1.0	0.006
13398	"ENSG00000003509.11"	"NDUFAF7"	chr2	+	37464899	37465010	37464899	37464978	37468720	37468934	13398	45,32	2,0	36,28	2,2	130	99	0.424436454225	1.0	0.945,1.0	0.932,0.914	0.049
1339	"ENSG00000136929.8"	"HEMGN"	chr9	-	100700291	100700473	100700339	100700473	100698452	100698546	1339	9,10	982,766	6,6	1500,1143	146	99	1	1.0	0.006,0.009	0.003,0.004	0.004
133	"ENSG00000164292.8"	"RHOBTB3"	chr5	+	95049225	95049415	95049225	95049294	95053238	95053469	133	3,4	4,7	1,1	6,3	197	99	0.469468505827	1.0	0.274,0.223	0.077,0.143	0.139
13400	"ENSG00000003509.11"	"NDUFAF7"	chr2	+	37468720	37468934	37468720	37468780	37469777	37469836	13400	72,64	0,3	45,36	1,1	197	99	0.754359487163	1.0	1.0,0.915	0.958,0.948	0.005
13401	"ENSG00000273331.1"	"TM4SF19"	chr3	-	196051141	196051311	196051145	196051311	196050614	196050868	13401	84,29	5,3	35,24	3,3	102	99	0.439537667866	1.0	0.942,0.904	0.919,0.886	0.02
13402	"ENSG00000132950.14"	"ZMYM5"	chr13	-	20425494	20426330	20425828	20426330	20409616	20409829	13402	0,2	0,1	1,0	0,0	197	99	1	1.0	NA,0.501	1.0,NA	-0.499
13403	"ENSG00000132950.14"	"ZMYM5"	chr13	-	20425494	20426330	20425828	20426330	20412839	20413125	13403	46,37	2,0	28,19	1,1	197	99	0.453131596282	1.0	0.92,1.0	0.934,0.905	0.04
13405	"ENSG00000130332.10"	"LSM7"	chr19	-	2328385	2328476	2328410	2328476	2324123	2324191	13405	60,188	0,0	123,88	1,1	123	99	0.299917687065	1.0	1.0,1.0	0.99,0.986	0.012
13406	"ENSG00000130332.10"	"LSM7"	chr19	-	2328385	2328476	2328410	2328476	2324123	2324195	13406	389,602	2,12	453,366	3,3	123	99	0.264216329586	1.0	0.994,0.976	0.992,0.99	-0.006
13407	"ENSG00000172725.9"	"CORO1B"	chr11	-	67207588	67207723	67207611	67207723	67207256	67207314	13407	27,27	1,0	32,28	0,0	121	99	0.606465759633	1.0	0.957,1.0	1.0,1.0	-0.022
13408	"ENSG00000138592.9"	"USP8"	chr15	+	50769045	50769194	50769045	50769190	50769472	50769696	13408	5,1	111,112	2,1	129,94	102	99	0.432137174374	1.0	0.042,0.009	0.015,0.01	0.013
13409	"ENSG00000138592.9"	"USP8"	chr15	+	50716578	50716851	50716578	50716711	50731205	50731374	13409	55,20	41,10	36,26	23,17	197	99	0.922047219174	1.0	0.403,0.501	0.44,0.435	0.015
1340	"ENSG00000052749.9"	"RRP12"	chr10	-	99131767	99131923	99131829	99131923	99130679	99130838	1340	0,1	43,30	0,0	1,1	160	99	1	1.0	0.0,0.02	0.0,0.0	0.01
13410	"ENSG00000099991.12"	"CABIN1"	chr22	+	24493976	24494155	24493976	24494068	24509532	24509715	13410	188,175	4,1	235,173	2,2	185	99	0.643563445713	1.0	0.962,0.989	0.984,0.979	-0.006
13411	"ENSG00000108854.11"	"SMURF2"	chr17	-	62558888	62559084	62559000	62559084	62557617	62557721	13411	34,24	0,4	18,13	1,1	197	99	0.611460031524	1.0	1.0,0.751	0.9,0.867	-0.008
13413	"ENSG00000151718.11"	"WWC2"	chr4	+	184182062	184182685	184182062	184182538	184186130	184186260	13413	66,56	1,0	19,21	0,0	197	99	1	1.0	0.971,1.0	1.0,1.0	-0.014
13414	"ENSG00000151718.11"	"WWC2"	chr4	+	184201928	184202122	184201928	184202050	184203860	184204059	13414	2,14	52,69	6,5	59,43	170	99	0.714880038216	1.0	0.022,0.106	0.056,0.063	0.005
13415	"ENSG00000054277.8"	"OPN3"	chr1	-	241767561	241767881	241767721	241767881	241761047	241761299	13415	14,7	7,3	14,11	2,1	197	99	0.0822359653808	1.0	0.501,0.54	0.779,0.847	-0.292
13416	"ENSG00000164008.9"	"C1orf50"	chr1	+	43232939	43233061	43232939	43233029	43239233	43239320	13416	11,38	2,1	12,9	1,0	130	99	0.760742571828	1.0	0.807,0.967	0.901,1.0	-0.064
13417	"ENSG00000164008.9"	"C1orf50"	chr1	+	43232939	43233061	43232939	43233029	43233179	43233295	13417	8,39	0,3	16,13	1,0	130	99	0.654885251589	1.0	1.0,0.908	0.924,1.0	-0.008
13420	"ENSG00000111731.8"	"C2CD5"	chr12	-	22697253	22697343	22697295	22697343	22696994	22697113	13420	18,35	2,5	13,14	0,0	140	99	1	1.0	0.864,0.832	1.0,1.0	-0.152
13424	"ENSG00000237978.1"	"RP11-385J1.2"	chr3	-	178466833	178467024	178466897	178467024	178466191	178466273	13424	2,2	3,6	3,2	3,3	162	99	0.529695053335	1.0	0.289,0.169	0.379,0.289	-0.105
13428	"ENSG00000138303.13"	"ASCC1"	chr10	-	73975475	73975694	73975539	73975694	73972944	73973089	13428	2,1	21,20	0,0	14,14	162	99	0.594380898427	1.0	0.055,0.03	0.0,0.0	0.042
13429	"ENSG00000189283.5"	"FHIT"	chr3	-	60522447	60522695	60522489	60522695	59737132	59738047	13429	1,0	2,0	1,1	1,0	140	99	1	1.0	0.261,NA	0.414,1.0	-0.446
13430	"ENSG00000189283.5"	"FHIT"	chr3	-	60200804	60200891	60200807	60200891	59737132	59738047	13430	0,1	2,1	1,1	1,1	101	99	0.797290040049	1.0	0.0,0.495	0.495,0.495	-0.247
13432	"ENSG00000119599.12"	"DCAF4"	chr14	+	73404678	73404857	73404678	73404778	73406509	73406610	13432	0,2	33,32	0,0	18,20	177	99	0.624827089254	1.0	0.0,0.034	0.0,0.0	0.017
13433	"ENSG00000232063.1"	"RP11-307E17.8"	chr9	+	97094757	97095270	97094757	97094920	97101117	97101302	13433	19,7	3,6	6,4	3,3	197	99	0.553048150742	1.0	0.761,0.37	0.501,0.401	0.114
13435	"ENSG00000198830.6"	"HMGN2"	chr1	+	26799973	26800223	26799973	26800018	26800575	26800626	13435	2844,1679	0,0	2525,2303	1,1	197	99	1	1.0	1.0,1.0	0.999,0.999	0.001
13436	"ENSG00000198830.6"	"HMGN2"	chr1	+	26799973	26800076	26799973	26800018	26800193	26800223	13436	11,4	2722,1892	20,13	2376,1966	156	99	1	1.0	0.003,0.001	0.005,0.004	-0.003
13437	"ENSG00000002016.12"	"RAD52"	chr12	-	1035961	1036429	1036310	1036429	1034615	1034691	13437	4,0	0,2	2,1	3,2	197	99	0.967613896226	1.0	1.0,0.0	0.251,0.201	0.274
13439	"ENSG00000002016.12"	"RAD52"	chr12	-	1023576	1023698	1023596	1023698	1023059	1023287	13439	3,1	10,11	2,1	9,7	118	99	0.725499862796	1.0	0.201,0.071	0.157,0.107	0.004
13441	"ENSG00000002016.12"	"RAD52"	chr12	-	1038929	1039052	1038984	1039052	1036310	1036429	13441	2,0	8,1	1,1	5,4	153	99	0.874209641923	1.0	0.139,0.0	0.115,0.139	-0.057
13444	"ENSG00000240356.2"	"RPL23AP7"	chr2	-	114384349	114384499	114384406	114384499	114383185	114383306	13444	0,0	2,6	1,0	3,2	155	99	1	1.0	0.0,0.0	0.176,0.0	-0.088
13445	"ENSG00000177889.5"	"UBE2N"	chr12	-	93804828	93805075	93804901	93805075	93804509	93804650	13445	500,432	6,13	298,252	3,2	171	99	0.203191716311	1.0	0.98,0.951	0.983,0.986	-0.019
13449	"ENSG00000175048.12"	"ZDHHC14"	chr6	+	158049380	158049518	158049380	158049406	158053865	158053914	13449	101,50	0,0	45,33	1,0	197	99	0.256110433045	1.0	1.0,1.0	0.958,1.0	0.021
13450	"ENSG00000149480.2"	"MTA2"	chr11	-	62365074	62365184	62365081	62365184	62364787	62364887	13450	2,4	193,289	1,1	144,124	105	99	0.924542062699	1.0	0.01,0.013	0.007,0.008	0.004
13451	"ENSG00000136942.10"	"RPL35"	chr9	-	127624153	127624240	127624188	127624240	127623697	127623834	13451	0,0	1512,1305	1,1	1514,1191	133	99	1	1.0	0.0,0.0	0.0,0.001	-0.001
13454	"ENSG00000233822.3"	"HIST1H2BN"	chr6	+	27806322	27806843	27806322	27806374	27809341	27809439	13454	193,174	1,8	232,181	3,1	197	99	0.166832695152	1.0	0.99,0.916	0.975,0.989	-0.029
13459	"ENSG00000168890.9"	"TMEM150A"	chr2	-	85828428	85828605	85828557	85828605	85828143	85828230	13459	1,0	1,49	0,0	8,10	197	99	0.0871336821437	1.0	0.334,0.0	0.0,0.0	0.167
1345	"ENSG00000137145.16"	"DENND4C"	chr9	+	19356969	19357162	19356969	19357152	19357962	19358158	1345	0,2	6,43	0,0	11,12	108	99	1	1.0	0.0,0.041	0.0,0.0	0.021
13460	"ENSG00000168890.9"	"TMEM150A"	chr2	-	85829006	85829187	85829149	85829187	85828557	85828605	13460	27,19	1,0	6,8	0,0	197	99	1	1.0	0.931,1.0	1.0,1.0	-0.034
13462	"ENSG00000169045.13"	"HNRNPH1"	chr5	-	179044051	179044111	179044060	179044111	179043908	179043959	13462	1562,727	15,23	1053,861	11,8	107	99	0.0874354641646	1.0	0.99,0.967	0.989,0.99	-0.011
13463	"ENSG00000169045.13"	"HNRNPH1"	chr5	-	179043908	179044111	179044021	179044111	179043098	179043219	13463	2,1	19,85	0,0	21,23	197	99	0.58340278126	1.0	0.05,0.006	0.0,0.0	0.028
13464	"ENSG00000169045.13"	"HNRNPH1"	chr5	-	179044021	179044111	179044051	179044111	179043098	179043219	13464	21,16	1,0	3,3	0,0	128	99	1	1.0	0.942,1.0	1.0,1.0	-0.029
13466	"ENSG00000169045.13"	"HNRNPH1"	chr5	-	179043869	179044111	179044021	179044111	179043098	179043219	13466	1182,803	35,52	993,793	37,31	197	99	0.441547200431	1.0	0.944,0.886	0.931,0.928	-0.014
13467	"ENSG00000169045.13"	"HNRNPH1"	chr5	-	179043881	179044111	179044021	179044111	179043098	179043219	13467	0,4	40,57	1,0	35,29	197	99	0.860778799648	1.0	0.0,0.034	0.014,0.0	0.01
1346	"ENSG00000137145.16"	"DENND4C"	chr9	+	19324359	19324505	19324359	19324454	19325936	19325972	1346	9,12	0,2	3,5	0,0	149	99	1	1.0	1.0,0.799	1.0,1.0	-0.101
13470	"ENSG00000169045.13"	"HNRNPH1"	chr5	-	179043869	179044111	179043908	179044111	179043098	179043219	13470	372,1357	2,1	498,509	0,0	137	99	1	1.0	0.993,0.999	1.0,1.0	-0.004
13472	"ENSG00000169045.13"	"HNRNPH1"	chr5	-	179043899	179043959	179043908	179043959	179043098	179043219	13472	17,66	2,1	21,19	0,0	107	99	0.26721039367	1.0	0.887,0.984	1.0,1.0	-0.065
13474	"ENSG00000169045.13"	"HNRNPH1"	chr5	-	179043869	179044111	179044051	179044111	179043098	179043219	13474	363,291	1,0	55,103	0,0	197	99	1	1.0	0.995,1.0	1.0,1.0	-0.002
13476	"ENSG00000169045.13"	"HNRNPH1"	chr5	-	179043881	179043923	179043899	179043923	179043098	179043219	13476	0,4	80,50	1,0	33,24	116	99	0.592581623095	1.0	0.0,0.064	0.025,0.0	0.019
13478	"ENSG00000169045.13"	"HNRNPH1"	chr5	-	179043869	179043923	179043881	179043923	179043098	179043219	13478	1402,1042	0,4	902,738	1,0	110	99	1	1.0	1.0,0.996	0.999,1.0	-0.002
1347	"ENSG00000129680.11"	"MAP7D3"	chrX	-	135313702	135314379	135314215	135314379	135312997	135313125	1347	35,38	1,0	16,18	0,0	197	99	1	1.0	0.946,1.0	1.0,1.0	-0.027
13482	"ENSG00000169045.13"	"HNRNPH1"	chr5	-	179043860	179043923	179043899	179043923	179043098	179043219	13482	1,2	67,43	1,1	28,24	137	99	0.485025504509	1.0	0.011,0.033	0.025,0.029	-0.005
13483	"ENSG00000169045.13"	"HNRNPH1"	chr5	-	179043869	179043923	179043899	179043923	179043098	179043219	13483	1182,803	66,39	993,793	35,26	128	99	0.0271963257111	1.0	0.933,0.941	0.956,0.959	-0.02
13484	"ENSG00000169045.13"	"HNRNPH1"	chr5	-	179043860	179043952	179043869	179043952	179043098	179043219	13484	1,2	1354,999	1,1	834,743	107	99	1	1.0	0.001,0.002	0.001,0.001	0.001
13485	"ENSG00000169045.13"	"HNRNPH1"	chr5	-	179047892	179048398	179048242	179048398	179046269	179046408	13485	826,327	11,11	738,641	8,5	197	99	0.053160400834	1.0	0.974,0.937	0.979,0.985	-0.026
13486	"ENSG00000169045.13"	"HNRNPH1"	chr5	-	179050595	179050699	179050636	179050699	179050037	179050165	13486	285,222	232,106	243,209	181,158	139	99	0.380868101326	1.0	0.467,0.599	0.489,0.485	0.046
13487	"ENSG00000127452.4"	"FBXL12"	chr19	-	9929403	9929755	9929429	9929755	9929220	9929293	13487	20,21	12,8	23,16	10,8	124	99	0.875562198528	1.0	0.571,0.677	0.647,0.615	-0.007
13488	"ENSG00000088930.6"	"XRN2"	chr20	+	21367945	21368154	21367945	21368009	21369910	21370263	13488	0,2	0,1	1,2	0,0	197	99	1	1.0	NA,0.501	1.0,1.0	-0.499
13489	"ENSG00000088930.6"	"XRN2"	chr20	+	21328783	21328891	21328783	21328880	21328978	21329068	13489	139,32	0,0	62,68	1,1	109	99	0.230885976081	1.0	1.0,1.0	0.983,0.984	0.016
1348	"ENSG00000163527.5"	"STT3B"	chr3	+	31667445	31667641	31667445	31667619	31670789	31670903	1348	3,2	255,212	0,0	64,57	120	99	1	1.0	0.01,0.008	0.0,0.0	0.009
13490	"ENSG00000088930.6"	"XRN2"	chr20	+	21367505	21367644	21367505	21367603	21369910	21370463	13490	82,300	0,2	194,181	1,0	139	99	1	1.0	1.0,0.991	0.993,1.0	-0.001
13492	"ENSG00000089597.12"	"GANAB"	chr11	-	62407098	62407203	62407102	62407203	62406830	62406939	13492	324,468	9,7	358,271	7,5	102	99	0.991792395529	1.0	0.972,0.985	0.98,0.981	-0.002
13493	"ENSG00000184432.5"	"COPB2"	chr3	-	139090414	139090638	139090564	139090638	139088297	139088386	13493	0,3	290,302	2,0	364,288	197	99	1	1.0	0.0,0.005	0.003,0.0	0.001
13495	"ENSG00000184432.5"	"COPB2"	chr3	-	139093317	139093430	139093330	139093430	139092054	139092254	13495	0,2	12,5	0,0	2,2	111	99	1	1.0	0.0,0.263	0.0,0.0	0.132
13496	"ENSG00000161533.7"	"ACOX1"	chr17	-	73974871	73975209	73975045	73975209	73974614	73974774	13496	0,2	11,50	1,0	25,18	197	99	0.873343749151	1.0	0.0,0.02	0.02,0.0	0.0
13497	"ENSG00000100564.4"	"PIGH"	chr14	-	68060444	68060669	68060459	68060669	68059351	68059435	13497	0,2	38,38	1,0	29,21	113	99	0.798659157349	1.0	0.0,0.044	0.029,0.0	0.007
