ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
11599	"ENSG00000141456.10"	"PELP1"	chr17	-	4576544	4576751	4576544	4576709	4576913	4576969	11599	105,106	0,0	57,40	1,0	140	99	0.194151889304	1.0	1.0,1.0	0.976,1.0	0.012
11601	"ENSG00000173020.6"	"ADRBK1"	chr11	+	67052317	67052659	67052545	67052659	67051735	67051844	11601	7,100	2,0	30,41	0,0	197	99	0.332002342616	1.0	0.638,1.0	1.0,1.0	-0.181
11602	"ENSG00000173020.6"	"ADRBK1"	chr11	+	67051681	67051844	67051735	67051844	67051324	67051420	11602	160,170	0,7	106,78	1,0	152	99	0.52719344001	1.0	1.0,0.941	0.986,1.0	-0.023
11605	"ENSG00000173020.6"	"ADRBK1"	chr11	+	67051681	67051844	67051744	67051844	67051324	67051420	11605	175,180	3,4	90,75	0,0	161	99	0.388579732725	1.0	0.973,0.965	1.0,1.0	-0.031
11606	"ENSG00000173020.6"	"ADRBK1"	chr11	+	67051681	67051844	67051747	67051844	67051324	67051420	11606	0,147	2,0	50,70	0,0	164	99	0.474797756785	1.0	0.0,1.0	1.0,1.0	-0.5
11608	"ENSG00000173020.6"	"ADRBK1"	chr11	+	67051177	67051244	67051184	67051244	67050598	67050699	11608	123,108	1,0	6,8	0,0	105	99	1	1.0	0.991,1.0	1.0,1.0	-0.004
1160	"ENSG00000100284.16"	"TOM1"	chr22	+	35719488	35719623	35719511	35719623	35719020	35719170	1160	8,40	0,4	19,12	2,1	121	99	0.704528168282	1.0	1.0,0.891	0.886,0.908	0.048
11610	"ENSG00000158402.14"	"CDC25C"	chr5	-	137661503	137661667	137661503	137661593	137664172	137664218	11610	0,1	0,0	1,1	1,1	172	99	1	1.0	NA,1.0	0.365,0.365	0.635
11611	"ENSG00000158402.14"	"CDC25C"	chr5	-	137666675	137666907	137666675	137666881	137667283	137667516	11611	13,75	1,0	24,20	0,0	124	99	0.323999495195	1.0	0.912,1.0	1.0,1.0	-0.044
11613	"ENSG00000014824.9"	"SLC30A9"	chr4	+	42065002	42065138	42065044	42065138	42062207	42062263	11613	56,49	1,0	4,7	0,0	140	99	1	1.0	0.975,1.0	1.0,1.0	-0.012
11616	"ENSG00000164306.6"	"PRIMPOL"	chr4	+	185578235	185578474	185578238	185578474	185573176	185573254	11616	32,14	14,1	25,21	5,4	101	99	0.553170694242	1.0	0.691,0.932	0.831,0.837	-0.022
11617	"ENSG00000164306.6"	"PRIMPOL"	chr4	+	185606562	185606652	185606565	185606652	185603401	185603490	11617	11,2	3,0	9,8	2,1	101	99	0.897154622592	1.0	0.782,1.0	0.815,0.887	0.04
11618	"ENSG00000198598.2"	"MMP17"	chr12	+	132334346	132334604	132334483	132334604	132329841	132329994	11618	11,1	1,6	8,6	6,5	197	99	0.866499793199	1.0	0.847,0.077	0.401,0.376	0.073
11621	"ENSG00000115661.9"	"STK16"	chr2	+	220111378	220111598	220111439	220111598	220110617	220110807	11621	25,11	0,0	17,16	1,1	159	99	1	1.0	1.0,1.0	0.914,0.909	0.089
11623	"ENSG00000196305.13"	"IARS"	chr9	-	95048817	95048889	95048817	95048886	95050072	95050192	11623	8,0	0,0	23,21	1,0	101	99	1	1.0	1.0,NA	0.958,1.0	0.021
11624	"ENSG00000196305.13"	"IARS"	chr9	-	95048817	95048900	95048817	95048886	95050072	95050192	11624	196,36	0,0	192,211	1,0	112	99	1	1.0	1.0,1.0	0.994,1.0	0.003
11626	"ENSG00000196305.13"	"IARS"	chr9	-	95012994	95013116	95012994	95013041	95014089	95014167	11626	626,264	0,5	661,568	2,1	173	99	0.465058032393	1.0	1.0,0.968	0.995,0.997	-0.012
11628	"ENSG00000196305.13"	"IARS"	chr9	-	95020085	95020268	95020085	95020233	95021135	95021280	11628	15,59	0,3	33,22	1,0	133	99	0.962653910081	1.0	1.0,0.936	0.961,1.0	-0.012
11629	"ENSG00000196305.13"	"IARS"	chr9	-	95015643	95015735	95015643	95015728	95018961	95019082	11629	300,195	2,3	191,181	1,0	105	99	0.48863914032	1.0	0.993,0.984	0.994,1.0	-0.009
11631	"ENSG00000196305.13"	"IARS"	chr9	-	95012139	95012273	95012139	95012223	95012468	95012571	11631	7,7	161,101	4,3	166,135	148	99	0.0983029588642	1.0	0.028,0.044	0.016,0.015	0.02
11632	"ENSG00000196305.13"	"IARS"	chr9	-	95014089	95014167	95014089	95014096	95015643	95015735	11632	213,141	0,2	99,126	0,0	169	99	0.631151131463	1.0	1.0,0.976	1.0,1.0	-0.012
11633	"ENSG00000196305.13"	"IARS"	chr9	-	95007240	95007367	95007240	95007353	95009658	95009833	11633	0,2	276,128	1,1	261,246	112	99	0.769048951628	1.0	0.0,0.014	0.003,0.004	0.004
11634	"ENSG00000196305.13"	"IARS"	chr9	-	94985627	94985771	94985627	94985711	94991282	94991408	11634	768,340	3,8	736,613	10,6	158	99	0.783050653546	1.0	0.994,0.964	0.979,0.985	-0.003
11639	"ENSG00000077454.11"	"LRCH4"	chr7	-	100175781	100175881	100175781	100175873	100176021	100176088	11639	0,0	0,2	13,17	0,0	106	99	1	1.0	NA,0.0	1.0,1.0	-1.0
1163	"ENSG00000137309.15"	"HMGA1"	chr6	+	34208513	34208692	34208547	34208692	34204649	34205094	1163	715,1117	0,0	1226,1275	1,0	132	99	1	1.0	1.0,1.0	0.999,1.0	0.0
11640	"ENSG00000077454.11"	"LRCH4"	chr7	-	100176021	100176134	100176021	100176088	100176272	100176409	11640	16,58	0,3	33,28	1,0	144	99	0.805904966094	1.0	1.0,0.93	0.958,1.0	-0.014
11641	"ENSG00000077454.11"	"LRCH4"	chr7	-	100175119	100175204	100175119	100175181	100175286	100175363	11641	2,4	69,85	9,5	90,51	121	99	0.0846227981883	1.0	0.023,0.037	0.076,0.074	-0.045
11642	"ENSG00000146918.15"	"NCAPG2"	chr7	-	158443523	158443664	158443523	158443646	158444984	158445127	11642	98,68	1,0	17,16	0,0	116	99	1	1.0	0.988,1.0	1.0,1.0	-0.006
11643	"ENSG00000146918.15"	"NCAPG2"	chr7	-	158468168	158468348	158468168	158468308	158472651	158472777	11643	548,103	3,14	456,349	6,5	138	99	0.0449879410962	1.0	0.992,0.841	0.982,0.98	-0.065
11645	"ENSG00000146918.15"	"NCAPG2"	chr7	-	158457219	158457442	158457219	158457328	158464205	158464358	11645	436,2	2,2	350,282	0,0	197	99	0.0113331530385	1.0	0.991,0.334	1.0,1.0	-0.338
11647	"ENSG00000146918.15"	"NCAPG2"	chr7	-	158444984	158445127	158444984	158445101	158447286	158447386	11647	182,0	4,2	148,153	3,2	124	99	0.122467356475	1.0	0.973,0.0	0.975,0.984	-0.493
11648	"ENSG00000146918.15"	"NCAPG2"	chr7	-	158444984	158445172	158444984	158445101	158447286	158447386	11648	662,144	5,3	541,446	4,2	169	99	0.407722903163	1.0	0.987,0.966	0.988,0.992	-0.014
11649	"ENSG00000146918.15"	"NCAPG2"	chr7	-	158482510	158482645	158482510	158482638	158485533	158485648	11649	135,106	1,0	62,60	0,0	105	99	1	1.0	0.992,1.0	1.0,1.0	-0.004
11651	"ENSG00000146918.15"	"NCAPG2"	chr7	-	158457219	158457442	158457219	158457328	158461087	158461184	11651	92,81	0,1	5,6	0,0	197	99	1	1.0	1.0,0.976	1.0,1.0	-0.012
11652	"ENSG00000146918.15"	"NCAPG2"	chr7	-	158482510	158482672	158482510	158482645	158483259	158483414	11652	1,3	316,12	1,1	277,273	125	99	0.245175381233	1.0	0.003,0.165	0.003,0.003	0.081
11656	"ENSG00000135587.4"	"SMPD2"	chr6	+	109763162	109763270	109763176	109763270	109762754	109762831	11656	2,0	56,13	2,1	20,15	112	99	0.224136609494	1.0	0.031,0.0	0.081,0.056	-0.053
11657	"ENSG00000135587.4"	"SMPD2"	chr6	+	109762732	109762831	109762754	109762831	109762559	109762656	11657	1,0	8,5	0,0	11,12	120	99	1	1.0	0.093,0.0	0.0,0.0	0.046
11658	"ENSG00000092140.10"	"G2E3"	chr14	+	31071204	31071337	31071264	31071337	31070975	31071100	11658	56,47	0,1	16,19	0,0	158	99	1	1.0	1.0,0.967	1.0,1.0	-0.016
1165	"ENSG00000141524.11"	"TMC6"	chr17	-	76122604	76122729	76122604	76122677	76122857	76122987	1165	482,246	1,4	374,293	4,2	150	99	1	1.0	0.997,0.976	0.984,0.99	-0.001
11660	"ENSG00000167881.10"	"SRP68"	chr17	-	74066458	74066525	74066458	74066517	74068388	74068588	11660	198,249	1,2	186,159	1,1	106	99	1	1.0	0.995,0.991	0.994,0.993	-0.001
11661	"ENSG00000196628.9"	"TCF4"	chr18	-	53018104	53018234	53018104	53018231	53070684	53070749	11661	9,16	8,2	14,8	4,2	101	99	0.723978147708	1.0	0.524,0.887	0.774,0.797	-0.08
11662	"ENSG00000196628.9"	"TCF4"	chr18	-	52924545	52924622	52924545	52924619	52927179	52927258	11662	25,19	2,0	13,8	1,1	101	99	0.355373473265	1.0	0.925,1.0	0.927,0.887	0.055
11666	"ENSG00000144567.6"	"FAM134A"	chr2	+	220044831	220044967	220044919	220044967	220044454	220044485	11666	14,12	2,2	6,3	1,0	186	99	0.700833757875	1.0	0.788,0.762	0.762,1.0	-0.106
1166	"ENSG00000141524.11"	"TMC6"	chr17	-	76109628	76109705	76109628	76109702	76118685	76118830	1166	46,183	0,2	164,143	1,1	101	99	0.686618616293	1.0	1.0,0.989	0.994,0.993	0.001
11670	"ENSG00000248508.2"	"SRP14-AS1"	chr15	+	40356661	40356802	40356663	40356802	40338161	40338270	11670	14,2	2,1	0,1	0,0	100	99	1	1.0	0.874,0.664	NA,1.0	-0.231
11676	"ENSG00000150961.10"	"SEC24D"	chr4	-	119662095	119662207	119662095	119662192	119665142	119665313	11676	0,1	148,124	0,0	16,22	113	99	0.415937945328	1.0	0.0,0.007	0.0,0.0	0.004
11677	"ENSG00000150961.10"	"SEC24D"	chr4	-	119653887	119654067	119653887	119653993	119659415	119659534	11677	312,239	0,1	47,58	0,0	172	99	0.867147710856	1.0	1.0,0.993	1.0,1.0	-0.004
11678	"ENSG00000150961.10"	"SEC24D"	chr4	-	119736182	119736313	119736182	119736310	119736605	119736881	11678	8,32	28,76	18,10	62,37	101	99	0.351927207138	1.0	0.219,0.292	0.222,0.209	0.04
11679	"ENSG00000131507.9"	"NDFIP1"	chr5	+	141524135	141524241	141524154	141524241	141520127	141520194	11679	11,107	0,1	23,28	0,0	117	99	0.852998888372	1.0	1.0,0.989	1.0,1.0	-0.006
11680	"ENSG00000077150.13"	"NFKB2"	chr10	+	104162008	104162281	104162011	104162281	104161804	104161916	11680	10,12	10,23	7,5	18,11	101	99	0.328800447847	1.0	0.495,0.338	0.276,0.308	0.124
11681	"ENSG00000077150.13"	"NFKB2"	chr10	+	104155993	104156091	104156009	104156091	104155644	104155737	11681	0,0	7,9	0,1	17,18	114	99	1	1.0	0.0,0.0	0.0,0.046	-0.023
11682	"ENSG00000184489.7"	"PTP4A3"	chr8	+	142433266	142433447	142433392	142433447	142431487	142432445	11682	0,0	20,0	2,1	4,5	197	99	1	1.0	0.0,NA	0.201,0.091	-0.146
11683	"ENSG00000107758.11"	"PPP3CB"	chr10	-	75230444	75230554	75230444	75230539	75230644	75230722	11683	0,1	106,117	0,0	39,39	113	99	1	1.0	0.0,0.007	0.0,0.0	0.004
11684	"ENSG00000107758.11"	"PPP3CB"	chr10	-	75206249	75206334	75206249	75206331	75214169	75214247	11684	58,46	68,63	35,28	51,40	101	99	0.570143788999	1.0	0.455,0.417	0.402,0.407	0.032
11688	"ENSG00000197555.5"	"SIPA1L1"	chr14	+	72204957	72205042	72204960	72205042	72201993	72202108	11688	6,8	5,1	6,5	5,4	101	99	0.39869715248	1.0	0.54,0.887	0.54,0.551	0.168
1168	"ENSG00000141524.11"	"TMC6"	chr17	-	76113882	76114016	76113882	76113992	76115051	76115127	1168	50,181	2,0	83,87	0,0	122	99	0.644175589369	1.0	0.953,1.0	1.0,1.0	-0.024
11699	"ENSG00000116161.13"	"CACYBP"	chr1	+	174977744	174977842	174977776	174977842	174976233	174976333	11699	906,746	1,0	367,319	0,0	130	99	1	1.0	0.999,1.0	1.0,1.0	-0.0
1169	"ENSG00000141524.11"	"TMC6"	chr17	-	76120604	76120862	76120604	76120736	76120969	76121066	1169	135,127	1,1	116,89	3,2	197	99	0.221762454852	1.0	0.985,0.985	0.951,0.957	0.031
116	"ENSG00000168385.13"	"SEPT2"	chr2	+	242275373	242275513	242275389	242275513	242274540	242274627	116	1,7	214,275	6,4	195,158	114	99	0.254852625496	1.0	0.004,0.022	0.026,0.022	-0.011
11702	"ENSG00000094631.14"	"HDAC6"	chrX	+	48661277	48661406	48661326	48661406	48661069	48661192	11702	299,180	4,1	219,150	2,2	147	99	0.835567525157	1.0	0.981,0.992	0.987,0.981	0.002
11704	"ENSG00000169220.13"	"RGS14"	chr5	+	176798475	176798590	176798502	176798590	176798350	176798397	11704	43,50	0,1	20,28	0,0	125	99	0.616611985658	1.0	1.0,0.975	1.0,1.0	-0.012
11706	"ENSG00000119689.10"	"DLST"	chr14	+	75356580	75356655	75356599	75356655	75355977	75356052	11706	0,1	119,175	1,1	93,73	117	99	0.385101421123	1.0	0.0,0.005	0.009,0.011	-0.007
11707	"ENSG00000119689.10"	"DLST"	chr14	+	75355797	75356041	75355977	75356041	75348627	75348719	11707	0,0	0,1	1,1	0,0	197	99	1	1.0	NA,0.0	1.0,1.0	-1.0
11709	"ENSG00000119689.10"	"DLST"	chr14	+	75366974	75367075	75366991	75367075	75366625	75366699	11709	0,1	103,89	0,0	31,36	115	99	1	1.0	0.0,0.01	0.0,0.0	0.005
1170	"ENSG00000141524.11"	"TMC6"	chr17	-	76121806	76121965	76121806	76121958	76122357	76122447	1170	34,156	0,1	59,61	0,0	105	99	1	1.0	1.0,0.993	1.0,1.0	-0.004
11710	"ENSG00000119689.10"	"DLST"	chr14	+	75355797	75356041	75355977	75356041	75352288	75352337	11710	0,55	0,1	19,19	0,0	197	99	1	1.0	NA,0.965	1.0,1.0	-0.035
11711	"ENSG00000119689.10"	"DLST"	chr14	+	75355977	75356052	75355979	75356052	75355797	75355850	11711	81,111	4,1	48,37	1,1	100	99	0.829107253896	1.0	0.952,0.991	0.979,0.973	-0.004
11714	"ENSG00000140265.8"	"ZSCAN29"	chr15	-	43658307	43659006	43658307	43658972	43661120	43661325	11714	5,66	1,0	18,19	0,0	132	99	0.266923302054	1.0	0.789,1.0	1.0,1.0	-0.105
11715	"ENSG00000069974.11"	"RAB27A"	chr15	-	55522598	55522800	55522598	55522684	55526979	55527154	11715	0,2	1,110	1,1	88,109	197	99	0.521970574747	1.0	0.0,0.009	0.006,0.005	-0.001
11716	"ENSG00000069974.11"	"RAB27A"	chr15	-	55497813	55497920	55497813	55497903	55516086	55516210	11716	1,0	110,441	0,0	399,457	115	99	1	1.0	0.008,0.0	0.0,0.0	0.004
11717	"ENSG00000176715.11"	"ACSF3"	chr16	+	89211621	89211809	89211674	89211809	89199543	89199670	11717	2,1	40,65	1,1	38,25	151	99	0.713546922304	1.0	0.032,0.01	0.017,0.026	-0.0
11718	"ENSG00000094914.8"	"AAAS"	chr12	-	53701628	53701713	53701628	53701700	53701835	53701917	11718	227,100	2,3	164,121	7,4	111	99	0.119669065102	1.0	0.99,0.967	0.954,0.964	0.019
11719	"ENSG00000094914.8"	"AAAS"	chr12	-	53701628	53701755	53701628	53701713	53701835	53701917	11719	3,4	200,77	5,3	148,107	140	99	0.704985125567	1.0	0.01,0.035	0.023,0.019	0.002
1171	"ENSG00000141524.11"	"TMC6"	chr17	-	76120069	76120260	76120069	76120219	76121238	76121344	1171	62,84	1,0	2,2	0,0	139	99	1	1.0	0.978,1.0	1.0,1.0	-0.011
11720	"ENSG00000094914.8"	"AAAS"	chr12	-	53701628	53701755	53701628	53701700	53701835	53701917	11720	211,84	1,3	156,114	7,4	153	99	0.0880530682208	1.0	0.993,0.948	0.935,0.949	0.028
11721	"ENSG00000094914.8"	"AAAS"	chr12	-	53702508	53702635	53702508	53702599	53702743	53702804	11721	2,6	141,72	3,2	112,84	134	99	0.593267554342	1.0	0.01,0.058	0.019,0.017	0.016
11722	"ENSG00000094914.8"	"AAAS"	chr12	-	53709118	53709270	53709118	53709210	53709510	53709566	11722	4,4	163,112	9,5	140,117	158	99	0.206787995196	1.0	0.015,0.022	0.039,0.026	-0.014
11723	"ENSG00000094914.8"	"AAAS"	chr12	-	53708081	53708246	53708081	53708225	53708534	53708633	11723	1,0	21,210	0,1	47,59	119	99	0.714467053139	1.0	0.038,0.0	0.0,0.014	0.012
11724	"ENSG00000034510.4"	"TMSB10"	chr2	+	85133512	85133795	85133583	85133795	85133126	85133241	11724	2329,2137	0,1	878,1076	0,0	169	99	1	1.0	1.0,0.999	1.0,1.0	-0.0
11725	"ENSG00000250067.7"	"YJEFN3"	chr19	+	19636833	19637069	19636990	19637069	19627035	19627141	11725	0,3	1917,1874	3,1	1792,1437	197	99	1	1.0	0.0,0.001	0.001,0.0	0.0
11726	"ENSG00000250067.7"	"YJEFN3"	chr19	+	19636833	19637069	19636997	19637069	19627035	19627141	11726	0,2	5,0	2,1	2,2	197	99	0.482342665223	1.0	0.0,1.0	0.334,0.201	0.232
11727	"ENSG00000250067.7"	"YJEFN3"	chr19	+	19636990	19637069	19636997	19637069	19627035	19627141	11727	1888,1847	5,1	1787,1442	2,2	105	99	1	1.0	0.997,0.999	0.999,0.999	-0.001
11729	"ENSG00000160058.14"	"BSDC1"	chr1	-	32846814	32846902	32846814	32846869	32849430	32849598	11729	1,0	58,293	0,0	79,66	131	99	1	1.0	0.013,0.0	0.0,0.0	0.006
1172	"ENSG00000152457.13"	"DCLRE1C"	chr10	-	14984112	14984434	14984112	14984239	14987103	14987188	1172	0,3	0,2	1,1	0,0	197	99	1	1.0	NA,0.43	1.0,1.0	-0.57
11730	"ENSG00000160058.14"	"BSDC1"	chr1	-	32849430	32849598	32849430	32849540	32852379	32852496	11730	191,421	4,7	237,176	4,2	156	99	0.901568151122	1.0	0.968,0.974	0.974,0.982	-0.007
11731	"ENSG00000160058.14"	"BSDC1"	chr1	-	32849430	32849649	32849430	32849598	32852379	32852496	11731	17,49	130,286	38,22	150,113	149	99	0.0918134762311	1.0	0.08,0.102	0.144,0.115	-0.039
11732	"ENSG00000160058.14"	"BSDC1"	chr1	-	32849430	32849598	32849430	32849507	32852379	32852496	11732	175,554	0,0	202,185	1,0	189	99	1	1.0	1.0,1.0	0.991,1.0	0.004
11733	"ENSG00000160058.14"	"BSDC1"	chr1	-	32849430	32849649	32849430	32849540	32852379	32852496	11733	117,270	4,7	171,118	4,2	197	99	0.703736538946	1.0	0.936,0.951	0.956,0.967	-0.018
11734	"ENSG00000160058.14"	"BSDC1"	chr1	-	32849430	32849540	32849430	32849507	32852379	32852496	11734	55,103	0,0	34,28	1,0	131	99	0.148855427599	1.0	1.0,1.0	0.963,1.0	0.018
11735	"ENSG00000160058.14"	"BSDC1"	chr1	-	32849430	32849649	32849430	32849507	32852379	32852496	11735	86,283	0,0	113,94	1,0	197	99	0.381262877639	1.0	1.0,1.0	0.983,1.0	0.008
11736	"ENSG00000160058.14"	"BSDC1"	chr1	-	32849687	32849926	32849687	32849836	32852379	32852496	11736	2,3	0,2	1,1	0,0	188	99	1	1.0	1.0,0.441	1.0,1.0	-0.279
11737	"ENSG00000160058.14"	"BSDC1"	chr1	-	32849430	32849598	32849430	32849540	32859680	32859741	11737	98,228	0,3	127,96	1,0	156	99	0.930838532923	1.0	1.0,0.98	0.988,1.0	-0.004
11738	"ENSG00000075790.6"	"BCAP29"	chr7	+	107236311	107236447	107236313	107236447	107234399	107234550	11738	128,96	1,1	76,81	0,0	100	99	0.564451030703	1.0	0.992,0.99	1.0,1.0	-0.009
11739	"ENSG00000077254.10"	"USP33"	chr1	-	78187515	78187610	78187515	78187586	78187708	78187881	11739	29,34	36,38	29,23	19,13	122	99	0.0325068901393	1.0	0.395,0.421	0.553,0.589	-0.163
11744	"ENSG00000187239.12"	"FNBP1"	chr9	-	132686122	132686305	132686122	132686275	132687238	132687436	11744	36,13	18,3	9,8	3,3	128	99	0.831382094855	1.0	0.607,0.77	0.699,0.673	0.003
11747	"ENSG00000141428.12"	"C18orf21"	chr18	+	33552829	33552870	33552847	33552870	33552045	33552768	11747	0,4	39,55	1,1	33,24	116	99	0.904870460632	1.0	0.0,0.058	0.025,0.034	-0.001
11748	"ENSG00000141428.12"	"C18orf21"	chr18	+	33557372	33557563	33557398	33557563	33554858	33555058	11748	146,162	0,3	133,117	1,1	124	99	0.787229287615	1.0	1.0,0.977	0.991,0.989	-0.002
11749	"ENSG00000272410.1"	"RP11-438J1.1"	chr3	+	10301820	10302354	10301869	10302354	10291055	10291298	11749	72,72	4,4	55,40	4,3	147	99	0.546401732016	1.0	0.924,0.924	0.903,0.9	0.023
11750	"ENSG00000169714.12"	"CNBP"	chr3	-	128890288	128890381	128890288	128890351	128890476	128890614	11750	552,698	16,22	550,416	13,9	128	99	0.370552299197	1.0	0.964,0.961	0.97,0.973	-0.009
11751	"ENSG00000169714.12"	"CNBP"	chr3	-	128890288	128890381	128890288	128890351	128902618	128902753	11751	518,456	0,3	121,112	0,0	128	99	1	1.0	1.0,0.992	1.0,1.0	-0.004
11752	"ENSG00000169714.12"	"CNBP"	chr3	-	128890288	128890381	128890288	128890351	128890497	128890614	11752	532,651	0,0	524,402	1,1	128	99	1	1.0	1.0,1.0	0.998,0.997	0.002
11753	"ENSG00000169714.12"	"CNBP"	chr3	-	128889921	128890126	128889921	128890123	128890288	128890381	11753	16,14	286,288	10,8	237,175	101	99	0.657401865108	1.0	0.052,0.045	0.04,0.043	0.007
11754	"ENSG00000169714.12"	"CNBP"	chr3	-	128889921	128890126	128889921	128890120	128890288	128890381	11754	344,333	707,923	271,201	762,599	104	99	0.123864742322	1.0	0.317,0.256	0.253,0.242	0.039
11755	"ENSG00000169714.12"	"CNBP"	chr3	-	128889921	128890123	128889921	128890120	128890288	128890381	11755	332,323	707,923	265,195	762,599	101	99	0.139757246599	1.0	0.315,0.255	0.254,0.242	0.037
11757	"ENSG00000130723.13"	"PRRC2B"	chr9	+	134362553	134362681	134362601	134362681	134361471	134361569	11757	123,118	0,0	81,63	1,1	146	99	0.143454407552	1.0	1.0,1.0	0.982,0.977	0.02
11758	"ENSG00000130723.13"	"PRRC2B"	chr9	+	134334550	134334743	134334556	134334743	134330462	134330553	11758	30,202	0,1	74,84	0,0	104	99	1	1.0	1.0,0.995	1.0,1.0	-0.002
1175	"ENSG00000160799.7"	"CCDC12"	chr3	-	46965096	46965186	46965096	46965158	46966945	46967025	1175	0,2	26,212	0,0	52,64	126	99	1	1.0	0.0,0.007	0.0,0.0	0.004
11760	"ENSG00000130723.13"	"PRRC2B"	chr9	+	134357757	134357949	134357760	134357949	134357112	134357195	11760	9,17	40,13	18,12	28,19	101	99	0.77957593045	1.0	0.181,0.562	0.387,0.382	-0.013
11764	"ENSG00000108825.13"	"PTGES3L-AARSD1"	chr17	-	41107174	41107384	41107174	41107241	41107858	41107989	11764	18,40	35,20	28,17	18,17	197	99	0.639602510827	1.0	0.205,0.501	0.439,0.334	-0.034
11766	"ENSG00000108825.13"	"PTGES3L-AARSD1"	chr17	-	41108220	41108342	41108220	41108337	41108420	41108577	11766	1,0	106,112	0,0	43,44	103	99	1	1.0	0.009,0.0	0.0,0.0	0.004
11767	"ENSG00000117682.12"	"DHDDS"	chr1	+	26769198	26769364	26769221	26769364	26764658	26764775	11767	9,7	42,60	1,1	32,27	121	99	0.0965130926082	1.0	0.149,0.087	0.025,0.029	0.091
11768	"ENSG00000117682.12"	"DHDDS"	chr1	+	26795382	26797785	26795385	26797785	26786527	26786635	11768	11,26	32,71	9,7	37,23	101	99	0.480231134232	1.0	0.252,0.264	0.193,0.23	0.046
11770	"ENSG00000157429.11"	"ZNF19"	chr16	-	71512781	71513003	71512781	71512908	71515984	71516046	11770	3,0	7,1	2,1	1,1	193	99	0.251065854416	1.0	0.18,0.0	0.506,0.339	-0.333
11771	"ENSG00000079459.8"	"FDFT1"	chr8	+	11683587	11683724	11683658	11683724	11660151	11660419	11771	21,21	4,0	13,11	2,1	169	99	0.782615195595	1.0	0.755,1.0	0.792,0.866	0.048
11773	"ENSG00000079459.8"	"FDFT1"	chr8	+	11683532	11683724	11683587	11683724	11679258	11679387	11773	979,571	10,8	1397,1055	17,11	153	99	0.852167067112	1.0	0.984,0.979	0.982,0.984	-0.001
11775	"ENSG00000079459.8"	"FDFT1"	chr8	+	11667175	11667359	11667183	11667359	11665925	11666400	11775	237,724	2,0	576,567	0,0	106	99	1	1.0	0.991,1.0	1.0,1.0	-0.004
11778	"ENSG00000067057.12"	"PFKP"	chr10	+	3176674	3176774	3176700	3176774	3175426	3175506	11778	342,282	2,0	189,191	0,0	124	99	1	1.0	0.993,1.0	1.0,1.0	-0.004
11779	"ENSG00000067057.12"	"PFKP"	chr10	+	3158940	3159038	3158967	3159038	3155563	3155710	11779	1,0	22,260	0,0	53,86	125	99	0.820987227662	1.0	0.035,0.0	0.0,0.0	0.018
1177	"ENSG00000112759.12"	"SLC29A1"	chr6	+	44200543	44200743	44200627	44200743	44200079	44200165	1177	120,132	0,1	117,79	1,0	182	99	0.769662993725	1.0	1.0,0.986	0.985,1.0	0.001
11781	"ENSG00000144674.12"	"GOLGA4"	chr3	+	37336469	37336568	37336472	37336568	37330725	37330782	11781	37,51	0,4	30,24	1,1	101	99	0.899565218669	1.0	1.0,0.926	0.967,0.959	0.0
11784	"ENSG00000144674.12"	"GOLGA4"	chr3	+	37369906	37370028	37369910	37370028	37363221	37363377	11784	0,33	0,4	6,4	0,0	102	99	1	1.0	NA,0.889	1.0,1.0	-0.111
11785	"ENSG00000142534.2"	"RPS11"	chr19	+	50002768	50002946	50002778	50002946	50001173	50001303	11785	2154,1354	0,0	2142,1806	1,1	108	99	1	1.0	1.0,1.0	0.999,0.999	0.001
11786	"ENSG00000142534.2"	"RPS11"	chr19	+	50001089	50001337	50001173	50001337	50000450	50000852	11786	0,1	7341,6424	0,0	9187,11437	182	99	1	1.0	0.0,0.0	0.0,0.0	0.0
11787	"ENSG00000135317.8"	"SNX14"	chr6	-	86282015	86282092	86282015	86282089	86283975	86284096	11787	72,94	13,12	60,46	8,6	101	99	0.8516466403	1.0	0.844,0.885	0.88,0.883	-0.017
11788	"ENSG00000135317.8"	"SNX14"	chr6	-	86216925	86217007	86216925	86216974	86217685	86217777	11788	54,16	3,1	20,15	0,0	131	99	0.355096786288	1.0	0.932,0.924	1.0,1.0	-0.072
1178	"ENSG00000112759.12"	"SLC29A1"	chr6	+	44194996	44195079	44194999	44195079	44193797	44193904	1178	24,21	108,52	29,22	76,61	101	99	0.361447641972	1.0	0.179,0.284	0.272,0.261	-0.035
11791	"ENSG00000135317.8"	"SNX14"	chr6	-	86281854	86281933	86281854	86281905	86282015	86282089	11791	50,84	0,1	42,50	0,0	126	99	0.827132858331	1.0	1.0,0.985	1.0,1.0	-0.008
11792	"ENSG00000087502.13"	"ERGIC2"	chr12	-	29494666	29494749	29494666	29494694	29496052	29496215	11792	145,152	3,7	131,117	6,3	153	99	0.846007646438	1.0	0.969,0.934	0.934,0.962	0.004
11796	"ENSG00000075826.12"	"SEC31B"	chr10	-	102255141	102255326	102255141	102255303	102256014	102256188	11796	1,3	8,32	1,1	10,8	121	99	0.728860388319	1.0	0.093,0.071	0.076,0.093	-0.003
